artist,album,line,lyric,track_title
BTS,MAP OF THE SOUL : PERSONA,1,NA,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,1,NA,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,2,"""나는 누구인가?"" 평생 물어온 질문",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,2,"""나는 누구인가?"" 평생 물어온 질문",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,3,아마 평생 정답은 찾지 못할 그 질문,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,3,아마 평생 정답은 찾지 못할 그 질문,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,4,나란 놈을 고작 말 몇 개로,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,4,나란 놈을 고작 말 몇 개로,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,5,답할 수 있었다면,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,5,답할 수 있었다면,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,6,신께서 그 수많은 아름다움을,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,6,신께서 그 수많은 아름다움을,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,7,다 만드시진 않았겠지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,7,다 만드시진 않았겠지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,8,How you feel? 지금 기분이 어때?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,8,How you feel? 지금 기분이 어때?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,9,사실 난 너무 좋아 근데 조금 불편해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,9,사실 난 너무 좋아 근데 조금 불편해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,10,나는 내가 개인지 돼진지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,10,나는 내가 개인지 돼진지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,11,뭔지도 아직 잘 모르겠는데,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,11,뭔지도 아직 잘 모르겠는데,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,12,남들이 와서 진주목걸일 거네,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,12,남들이 와서 진주목걸일 거네,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,13,칵 퉤,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,13,칵 퉤,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,14,예전보단 자주 웃어소원했던 superhero,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,14,예전보단 자주 웃어소원했던 superhero,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,15,이젠 진짜 된 것 같어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,15,이젠 진짜 된 것 같어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,16,근데 갈수록 뭔 말들이 많어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,16,근데 갈수록 뭔 말들이 많어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,17,누군 달리라고 누군 멈춰서라 해얘는 숲을 보라고,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,17,누군 달리라고 누군 멈춰서라 해얘는 숲을 보라고,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,18,걔는 들꽃을 보라 해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,18,걔는 들꽃을 보라 해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,19,내 그림자,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,19,내 그림자,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,20,나는 망설임이라 쓰고 불렀네걘 그게 되고 나서,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,20,나는 망설임이라 쓰고 불렀네걘 그게 되고 나서,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,21,망설인 적이 없었네,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,21,망설인 적이 없었네,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,22,무대 아래든 아님 조명 아래든,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,22,무대 아래든 아님 조명 아래든,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,23,자꾸 나타나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,23,자꾸 나타나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,24,아지랑이처럼 뜨겁게,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,24,아지랑이처럼 뜨겁게,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,25,자꾸 날 노려보네 oh shit,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,25,자꾸 날 노려보네 oh shit,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,26,야 이 짓을 왜 시작한 건지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,26,야 이 짓을 왜 시작한 건지,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,27,벌써 잊었냐,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,27,벌써 잊었냐,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,28,넌 그냥 들어주는 누가 있단 게,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,28,넌 그냥 들어주는 누가 있단 게,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,29,막 좋았던 거야,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,29,막 좋았던 거야,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,30,가끔은 그냥 싹 다 헛소리 같아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,30,가끔은 그냥 싹 다 헛소리 같아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,31,취하면 나오는 거 알지 취기 같아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,31,취하면 나오는 거 알지 취기 같아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,32,나 따위가 무슨 music,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,32,나 따위가 무슨 music,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,33,나 따위가 무슨 truth,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,33,나 따위가 무슨 truth,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,34,나 따위가 무슨 소명,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,34,나 따위가 무슨 소명,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,35,나 따위가 무슨 muse,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,35,나 따위가 무슨 muse,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,36,내가 아는 나의 흠,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,36,내가 아는 나의 흠,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,37,어쩜 그게 사실 내 전부,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,37,어쩜 그게 사실 내 전부,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,38,세상은 사실 아무 관심 없어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,38,세상은 사실 아무 관심 없어,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,39,나의 서툼,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,39,나의 서툼,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,40,이제 질리지도 않는 후회들과,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,40,이제 질리지도 않는 후회들과,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,41,매일 밤 징그럽게 뒹굴고,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,41,매일 밤 징그럽게 뒹굴고,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,42,돌릴 길 없는 시간들을,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,42,돌릴 길 없는 시간들을,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,43,습관처럼 비틀어도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,43,습관처럼 비틀어도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,44,그때마다 날 또 일으켜 세운 것,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,44,그때마다 날 또 일으켜 세운 것,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,45,최초의 질문,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,45,최초의 질문,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,46,내 이름 석 자,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,46,내 이름 석 자,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,47,그 가장 앞에 와야 할 but,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,47,그 가장 앞에 와야 할 but,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,48,"So I'm askin' once again, yeah",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,48,"So I'm askin' once again, yeah",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,49,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,49,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,50,Tell me all your names baby,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,50,Tell me all your names baby,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,51,Do you wanna die?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,51,Do you wanna die?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,52,"Oh, do you wanna go?",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,52,"Oh, do you wanna go?",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,53,Do you wanna fly?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,53,Do you wanna fly?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,54,Where's your soul?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,54,Where's your soul?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,55,Where's your dream?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,55,Where's your dream?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,56,Do you think you're alive?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,56,Do you think you're alive?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,57,"Ah, shit",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,57,"Ah, shit",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,58,I don't know man,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,58,I don't know man,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,59,But I know one thing,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,59,But I know one thing,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,60,"Yeah, my name is R",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,60,"Yeah, my name is R",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,61,내가 기억하고 사람들이 아는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,61,내가 기억하고 사람들이 아는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,62,날 토로하기 위해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,62,날 토로하기 위해,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,63,내가 스스로 만들어낸 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,63,내가 스스로 만들어낸 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,64,Yeah 난 날 속여왔을지도뻥쳐왔을지도 but 부끄럽지 않아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,64,Yeah 난 날 속여왔을지도뻥쳐왔을지도 but 부끄럽지 않아,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,65,"이게 내 영혼의 지도Dear myself, 넌 절대로 너의 온도를 잃지 마",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,65,"이게 내 영혼의 지도Dear myself, 넌 절대로 너의 온도를 잃지 마",Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,66,따뜻히도 차갑게도 될 필요 없으니까,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,66,따뜻히도 차갑게도 될 필요 없으니까,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,67,가끔은 위선적이어도 위악적이어도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,67,가끔은 위선적이어도 위악적이어도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,68,이게 내가 걸어두고 싶은 내 방향의 척도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,68,이게 내가 걸어두고 싶은 내 방향의 척도,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,69,내가 되고 싶은 나 사람들이 원하는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,69,내가 되고 싶은 나 사람들이 원하는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,70,니가 사랑하는 나 또 내가 빚어내는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,70,니가 사랑하는 나 또 내가 빚어내는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,71,웃고 있는 나 가끔은 울고 있는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,71,웃고 있는 나 가끔은 울고 있는 나,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,72,지금도 매분 매순간 살아 숨쉬는,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,72,지금도 매분 매순간 살아 숨쉬는,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,73,Persona,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,73,Persona,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,74,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,74,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,75,I just wanna go I just wanna fly,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,75,I just wanna go I just wanna fly,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,76,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,76,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,77,All the voices 'til I die,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,77,All the voices 'til I die,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,78,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,78,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,79,All the shoulders when you cry,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,79,All the shoulders when you cry,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,80,Persona,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,80,Persona,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,81,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,81,Who the hell am I?,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,82,I just wanna go I just wanna fly,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,82,I just wanna go I just wanna fly,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,83,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,83,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,84,All the voices 'til I die,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,84,All the voices 'til I die,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,85,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,85,I just wanna give you,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,86,All the shoulders when you cry,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,86,All the shoulders when you cry,Intro: Persona
BTS,MAP OF THE SOUL : PERSONA,1,반짝이는 별빛들,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,1,반짝이는 별빛들,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,2,깜빡이는 불 켜진 건물,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,2,깜빡이는 불 켜진 건물,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,3,우린 빛나고 있네,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,3,우린 빛나고 있네,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,4,각자의 방 각자의 별에서,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,4,각자의 방 각자의 별에서,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,5,어떤 빛은 야망,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,5,어떤 빛은 야망,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,6,어떤 빛은 방황,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,6,어떤 빛은 방황,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,7,사람들의 불빛들,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,7,사람들의 불빛들,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,8,모두 소중한 하나,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,8,모두 소중한 하나,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,9,어두운 밤 (외로워 마),소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,9,어두운 밤 (외로워 마),소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,10,별처럼 다 (우린 빛나),소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,10,별처럼 다 (우린 빛나),소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,11,사라지지 마,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,11,사라지지 마,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,12,큰 존재니까,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,12,큰 존재니까,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,13,Let us shine,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,13,Let us shine,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,14,어쩜 이 밤의 표정이 이토록 또 아름다운 건저 별들도 불빛도 아닌 우리 때문일 거야,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,14,어쩜 이 밤의 표정이 이토록 또 아름다운 건저 별들도 불빛도 아닌 우리 때문일 거야,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,15,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,15,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,16,난 너를 보며 꿈을 꿔,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,16,난 너를 보며 꿈을 꿔,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,17,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,17,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,18,칠흑 같던 밤들 속,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,18,칠흑 같던 밤들 속,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,19,서로가 본 서로의 빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,19,서로가 본 서로의 빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,20,같은 말을 하고 있었던 거야 우린,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,20,같은 말을 하고 있었던 거야 우린,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,21,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,21,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,22,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,22,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,23,밤이 깊을수록 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,23,밤이 깊을수록 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,24,한 사람에 하나의 역사,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,24,한 사람에 하나의 역사,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,25,한 사람에 하나의 별,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,25,한 사람에 하나의 별,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,26,70억 개의 빛으로 빛나는,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,26,70억 개의 빛으로 빛나는,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,27,70억 가지의 world,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,27,70억 가지의 world,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,28,70억 가지의 삶 도시의 야경은,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,28,70억 가지의 삶 도시의 야경은,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,29,어쩌면 또 다른 도시의 밤,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,29,어쩌면 또 다른 도시의 밤,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,30,각자만의 꿈 Let us shine,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,30,각자만의 꿈 Let us shine,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,31,넌 누구보다 밝게 빛나One,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,31,넌 누구보다 밝게 빛나One,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,32,어쩜 이 밤의 표정이 이토록 또 아름다운 건,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,32,어쩜 이 밤의 표정이 이토록 또 아름다운 건,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,33,저 어둠도 달빛도 아닌 우리 때문일 거야,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,33,저 어둠도 달빛도 아닌 우리 때문일 거야,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,34,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,34,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,35,난 너를 보며 꿈을 꿔,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,35,난 너를 보며 꿈을 꿔,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,36,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,36,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,37,칠흑 같던 밤들 속,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,37,칠흑 같던 밤들 속,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,38,서로가 본 서로의 빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,38,서로가 본 서로의 빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,39,같은 말을 하고 있었던 거야 우린,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,39,같은 말을 하고 있었던 거야 우린,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,40,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,40,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,41,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,41,가장 깊은 밤에 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,42,밤이 깊을수록 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,42,밤이 깊을수록 더 빛나는 별빛,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,43,"도시의 불, 이 도시의 별어릴 적 올려본 밤하늘을 난 떠올려",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,43,"도시의 불, 이 도시의 별어릴 적 올려본 밤하늘을 난 떠올려",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,44,"사람이란 불, 사람이란 별로",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,44,"사람이란 불, 사람이란 별로",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,45,가득한 바로 이 곳에서,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,45,가득한 바로 이 곳에서,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,46,We shinin',소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,46,We shinin',소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,47,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,47,You got me,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,48,난 너를 보며 숨을 쉬어,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,48,난 너를 보며 숨을 쉬어,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,49,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,49,I got you,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,50,칠흑 같던 밤들 속에,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,50,칠흑 같던 밤들 속에,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,51,"Shine, dream, smile",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,51,"Shine, dream, smile",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,52,Oh let us light up the night,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,52,Oh let us light up the night,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,53,우린 우리대로 빛나,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,53,우린 우리대로 빛나,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,54,"Shine, dream, smile",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,54,"Shine, dream, smile",소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,55,Oh let us light up the night,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,55,Oh let us light up the night,소우주 (Mikrokosmos)
BTS,MAP OF THE SOUL : PERSONA,56,우리 그 자체로 빛나,소우주 (Mikrokosmos)
